ID_Persona;NIVEL_DE_EDUCACION;SEXO;SALUD_AUTOPERCIBIDA;ESTADO_CIVIL;ETNIA;Clasificación;INGRESO_AUTOPERCIBIDO;SEGURIDAD_AUTOPERCIBIDA;TRABAJO_AUTOPERCIBIDO;SATISFACCION;I_HOGAR;PERCAPITA;COND_VIDA_DEL_HOGAR;P9010
724800321;3;1.0;4;2;6.0;3ra_edad;5;6;5;5;433333.333333333;216666.666666667;2;1
724800411;4;2.0;10;4;5.0;3ra_edad;4;2;10;7;841666.666666667;420833.333333333;3;2
724800421;1;2.0;7;3;6.0;3ra_edad;99;3;1;6;841666.666666667;420833.333333333;3;2
724800711;1;2.0;6;3;1.0;3ra_edad;6;6;4;6;1494166.66666667;747083.333333333;2;2
724800911;3;1.0;9;2;6.0;3ra_edad;2;0;5;4;690000;86250;4;2
724800921;3;2.0;2;2;6.0;3ra_edad;2;0;1;5;690000;86250;4;2
724801911;3;2.0;6;4;6.0;3ra_edad;5;6;6;7;518333.333333333;518333.333333333;2;1
724802211;1;1.0;7;2;5.0;3ra_edad;8;8;7;8;305000;152500;2;1
724802221;1;2.0;8;2;5.0;3ra_edad;8;8;8;8;305000;152500;2;1
724802511;3;1.0;8;6;5.0;3ra_edad;8;8;8;8;328333.333333333;164166.666666667;2;1
724802521;3;2.0;6;6;5.0;3ra_edad;8;7;8;8;328333.333333333;164166.666666667;2;1
724803311;3;2.0;3;3;6.0;3ra_edad;6;5;0;5;160000;160000;2;1
724803511;1;2.0;5;3;5.0;3ra_edad;6;8;6;8;220833.333333333;220833.333333333;3;1
724803911;3;1.0;2;3;6.0;3ra_edad;10;6;6;10;4846666.66666667;2423333.33333333;2;1
724804811;1;1.0;5;6;6.0;3ra_edad;0;10;0;7;0;0;3;1
724804821;3;2.0;7;6;6.0;3ra_edad;0;10;4;8;0;0;3;1
724804911;3;2.0;8;3;6.0;3ra_edad;3;8;4;8;500000;250000;2;1
724806311;3;1.0;5;2;5.0;3ra_edad;3;8;7;7;886666.666666667;295555.555555556;2;1
724806321;4;2.0;7;2;5.0;3ra_edad;6;9;7;7;886666.666666667;295555.555555556;2;1
724806411;4;2.0;7;2;6.0;3ra_edad;7;7;7;8;1240000;177142.857142857;2;1
724806421;5;1.0;7;2;6.0;3ra_edad;7;7;7;5;1240000;177142.857142857;2;1
724806611;5;2.0;7;4;5.0;3ra_edad;3;8;5;7;430000;430000;2;1
724806811;1;1.0;4;5;6.0;3ra_edad;3;4;4;2;50000;50000;4;1
724808811;3;1.0;10;2;6.0;3ra_edad;99;10;10;10;1647250;274541.666666667;2;1
724808821;1;2.0;10;2;6.0;3ra_edad;99;10;10;10;1647250;274541.666666667;2;1
724809011;1;2.0;8;2;5.0;3ra_edad;8;9;9;9;1566666.66666667;195833.333333333;2;1
724809021;1;1.0;8;2;5.0;3ra_edad;8;8;8;9;1566666.66666667;195833.333333333;2;1
724809421;3;2.0;6;5;6.0;3ra_edad;3;4;3;9;450000;112500;2;1
724809431;1;1.0;6;5;6.0;3ra_edad;6;6;7;6;450000;112500;2;1
724809441;3;1.0;5;5;6.0;3ra_edad;6;6;6;6;450000;112500;2;1
724809711;1;1.0;0;4;6.0;3ra_edad;8;0;6;5;210000;210000;2;1
724810111;3;1.0;8;2;6.0;3ra_edad;6;4;3;6;250000;83333.3333333333;2;1
724810121;3;2.0;4;2;6.0;3ra_edad;99;10;2;7;250000;83333.3333333333;2;1
724810821;1;2.0;6;3;6.0;3ra_edad;3;8;3;8;385000;192500;2;1
724811111;1;1.0;4;2;6.0;3ra_edad;99;10;0;5;260000;86666.6666666667;3;1
724811121;3;2.0;1;2;6.0;3ra_edad;99;10;2;5;260000;86666.6666666667;3;1
724811231;1;1.0;6;3;5.0;3ra_edad;99;10;0;7;3078333.33333333;769583.333333333;2;1
724811511;2;1.0;7;5;6.0;3ra_edad;4;7;8;4;283333.333333333;141666.666666667;3;2
724811521;3;2.0;4;5;6.0;3ra_edad;5;6;3;5;283333.333333333;141666.666666667;3;2
724811711;5;1.0;9;6;6.0;3ra_edad;8;8;8;8;2121666.66666667;707222.222222222;2;1
724811721;5;2.0;8;6;6.0;3ra_edad;9;8;9;9;2121666.66666667;707222.222222222;2;1
724811731;2;2.0;7;5;6.0;3ra_edad;5;7;7;8;2121666.66666667;707222.222222222;2;1
724812111;8;2.0;9;3;6.0;3ra_edad;7;7;5;7;3333333.33333333;3333333.33333333;1;1
724812511;3;1.0;5;2;6.0;3ra_edad;7;5;6;9;2024166.66666667;506041.666666667;2;1
724812521;3;2.0;4;2;6.0;3ra_edad;2;5;2;5;2024166.66666667;506041.666666667;2;1
724812611;3;2.0;10;3;6.0;3ra_edad;10;10;10;10;341666.666666667;170833.333333333;2;1
724812721;5;1.0;7;6;6.0;3ra_edad;7;9;7;9;773333.333333333;128888.888888889;2;1
724813811;3;2.0;7;4;6.0;3ra_edad;7;7;2;8;1200000;1200000;2;1
724814221;4;1.0;9;6;6.0;3ra_edad;9;8;9;9;2694066.66666667;673516.666666667;3;1
724814411;3;1.0;9;6;6.0;3ra_edad;7;7;5;9;4644166.66666667;1548055.55555556;2;2
724814421;5;2.0;9;6;6.0;3ra_edad;9;9;9;9;4644166.66666667;1548055.55555556;2;2
724814721;6;1.0;8;6;5.0;3ra_edad;8;6;7;8;5855854;1951951.33333333;2;2
724815941;4;2.0;;5;6.0;niño;;;;;176000;35200;2;1
724815951;1;1.0;;;6.0;niño;;;;;176000;35200;2;1
724817111;2;2.0;4;3;6.0;3ra_edad;5;5;5;6;850000;850000;2;2
724817241;3;2.0;4;3;6.0;3ra_edad;8;6;6;7;1145333.33333333;286333.333333333;3;2
724817351;1;2.0;4;3;6.0;3ra_edad;99;4;3;6;208333.333333333;41666.6666666667;3;2
724817411;3;1.0;8;2;6.0;3ra_edad;8;7;1;8;1550000;775000;2;1
724817421;3;2.0;6;2;6.0;3ra_edad;8;5;4;6;1550000;775000;2;1
724817611;5;1.0;7;6;6.0;3ra_edad;5;8;3;8;1791666.66666667;895833.333333333;2;1
724817711;3;2.0;5;6;6.0;3ra_edad;5;7;5;7;196666.666666667;65555.5555555556;3;1
724817721;3;1.0;4;6;6.0;3ra_edad;99;6;1;7;196666.666666667;65555.5555555556;3;1
724817941;3;2.0;3;3;6.0;3ra_edad;2;6;0;5;1008333.33333333;201666.666666667;2;2
724818311;3;1.0;5;3;6.0;3ra_edad;0;5;6;5;1633333.33333333;633333.333333333;2;1
724818511;1;1.0;6;2;6.0;3ra_edad;5;6;4;4;666666.666666667;333333.333333333;2;2
724818521;4;2.0;5;2;6.0;3ra_edad;3;6;5;6;666666.666666667;333333.333333333;2;2
724818731;5;1.0;6;4;6.0;3ra_edad;7;7;10;8;2938000;979333.333333333;1;1
724819111;3;1.0;8;5;6.0;3ra_edad;8;8;7;8;525000;525000;2;1
724819511;4;2.0;8;4;6.0;3ra_edad;7;8;7;7;41666.6666666667;41666.6666666667;2;1
724819811;3;1.0;7;6;6.0;3ra_edad;2;9;0;8;1428333.33333333;357083.333333333;3;1
724819821;3;2.0;7;6;6.0;3ra_edad;2;8;8;8;1428333.33333333;357083.333333333;3;1
724820611;3;1.0;8;6;6.0;3ra_edad;7;8;7;8;3488333.33333333;697666.666666667;2;1
724820621;3;2.0;8;6;6.0;3ra_edad;8;9;8;8;3488333.33333333;697666.666666667;2;1
724820951;1;1.0;;;6.0;niño;;;;;1600000;320000;2;1
724822511;4;1.0;6;3;6.0;3ra_edad;7;8;7;8;1800000;1800000;2;1
724822911;4;1.0;8;6;6.0;3ra_edad;8;8;8;8;700000;350000;2;1
724822921;5;2.0;7;6;6.0;3ra_edad;8;7;8;8;700000;350000;2;1
724823211;6;2.0;1;1;6.0;3ra_edad;1;7;1;1;1050000;525000;3;1
724823221;4;1.0;6;1;6.0;3ra_edad;6;6;6;6;1050000;525000;3;1
724823421;4;1.0;6;4;6.0;3ra_edad;7;6;7;7;500000;250000;2;1
724823521;3;2.0;;;6.0;niño;;;;;1012500;337500;3;1
724824251;3;1.0;5;2;6.0;3ra_edad;6;5;7;6;1075166.66666667;179194.444444444;3;1
724824311;3;1.0;4;2;6.0;3ra_edad;6;5;5;8;3004166.66666667;600833.333333333;2;1
724824321;3;2.0;7;2;6.0;3ra_edad;2;6;4;6;3004166.66666667;600833.333333333;2;1
724824751;3;2.0;5;3;6.0;3ra_edad;3;7;4;6;2052000;410400;2;2
724825011;3;1.0;4;6;6.0;3ra_edad;4;7;5;7;2119469.66666667;1059734.83333333;2;1
724825021;3;2.0;5;6;6.0;3ra_edad;3;8;6;7;2119469.66666667;1059734.83333333;2;1
724825311;3;2.0;7;4;6.0;3ra_edad;4;7;3;5;383333.333333333;191666.666666667;2;2
724825321;3;2.0;3;3;6.0;3ra_edad;3;8;4;4;383333.333333333;191666.666666667;2;2
724826411;3;1.0;4;4;6.0;3ra_edad;3;6;5;5;600000;600000;3;2
724826611;3;1.0;9;6;6.0;3ra_edad;9;9;9;9;1265000;632500;2;1
724826621;3;2.0;8;6;6.0;3ra_edad;8;8;8;8;1265000;632500;2;1
724826911;3;2.0;9;3;6.0;3ra_edad;9;9;9;9;625000;312500;2;1
724827011;9;2.0;8;4;1.0;3ra_edad;6;3;6;9;4528333.33333333;1394444.44444444;1;1
724827211;3;2.0;4;3;6.0;3ra_edad;6;8;3;7;337500;337500;2;1
724828051;3;2.0;4;3;6.0;3ra_edad;8;8;9;10;1688000;337600;2;2
724828711;3;2.0;7;3;6.0;3ra_edad;99;8;1;8;452500;452500;3;1
724828821;3;2.0;9;2;6.0;3ra_edad;9;9;9;9;516666.666666667;258333.333333333;2;1
724829111;3;2.0;5;5;6.0;3ra_edad;9;9;9;9;33333.3333333333;33333.3333333333;2;1
724830411;3;1.0;10;2;6.0;3ra_edad;0;10;10;10;1107000;553500;2;1
724830421;5;2.0;10;2;6.0;3ra_edad;10;10;10;10;1107000;553500;2;1
724831011;4;2.0;10;3;6.0;3ra_edad;6;10;0;10;551666.666666667;551666.666666667;1;1
724831411;9;2.0;9;4;6.0;3ra_edad;9;8;4;8;1733333.33333333;1733333.33333333;2;2
724831511;4;2.0;9;3;6.0;3ra_edad;8;8;8;9;466666.666666667;466666.666666667;2;2
724832221;3;2.0;7;1;6.0;3ra_edad;8;9;6;8;750000;375000;2;1
724832831;3;2.0;;;6.0;niño;;;;;1225000;408333.333333333;2;1
724833411;3;1.0;5;6;6.0;3ra_edad;7;8;7;8;500000;250000;2;1
724833421;1;2.0;7;6;6.0;3ra_edad;99;7;8;8;500000;250000;2;1
724833911;3;2.0;7;3;6.0;3ra_edad;8;7;7;7;1333750;666875;2;2
724834091;1;2.0;2;3;6.0;3ra_edad;99;4;3;1;538333.333333333;59814.8148148148;2;2
724834231;1;1.0;;;6.0;niño;;;;;968333.333333333;138333.333333333;3;2
724834271;4;1.0;3;4;6.0;3ra_edad;99;4;6;8;968333.333333333;138333.333333333;3;2
724834311;8;1.0;3;6;6.0;3ra_edad;8;3;7;10;733333.333333333;244444.444444444;3;1
724834321;4;2.0;3;6;6.0;3ra_edad;3;7;3;3;733333.333333333;244444.444444444;3;1
724834411;3;2.0;10;3;6.0;3ra_edad;10;10;10;10;3636666.66666667;1212222.22222222;2;1
724834511;6;2.0;10;6;6.0;3ra_edad;10;0;0;10;5360583.33333333;1340145.83333333;1;2
724834521;4;1.0;10;6;6.0;3ra_edad;10;0;0;10;5360583.33333333;1340145.83333333;1;2
724834711;4;2.0;8;3;6.0;3ra_edad;8;8;8;8;535000;267500;2;1
724834811;3;2.0;3;3;6.0;3ra_edad;3;8;3;3;780000;260000;2;1
724835611;3;1.0;10;3;6.0;3ra_edad;10;10;10;10;420000;420000;2;1
724836411;3;2.0;8;3;6.0;3ra_edad;8;8;8;8;1065833.33333333;1065833.33333333;2;1
724836611;5;2.0;10;3;6.0;3ra_edad;10;10;10;10;900000;900000;1;1
724836711;4;1.0;8;3;6.0;3ra_edad;8;8;8;8;512083.333333333;256041.666666667;2;1
724837411;1;1.0;10;3;6.0;3ra_edad;10;10;10;10;0;0;2;1
724837811;3;2.0;7;5;6.0;3ra_edad;7;7;7;7;513333.333333333;513333.333333333;2;1
724838111;1;2.0;10;3;6.0;3ra_edad;10;9;10;10;1833333.33333333;611111.111111111;2;1
724838311;3;1.0;7;6;6.0;3ra_edad;5;7;6;3;680000;340000;3;1
724838511;3;1.0;4;6;6.0;3ra_edad;5;8;5;8;2030000;406000;2;1
724838521;3;2.0;8;6;6.0;3ra_edad;99;8;5;8;2030000;406000;2;1
724838551;3;1.0;8;5;6.0;3ra_edad;8;8;7;8;2030000;406000;2;1
724838731;1;1.0;;;6.0;niño;;;;;185000;61666.6666666667;3;1
724838811;3;1.0;9;6;6.0;3ra_edad;4;10;7;9;670000;223333.333333333;3;1
724838821;1;2.0;2;6;6.0;3ra_edad;7;10;5;8;670000;223333.333333333;3;1
724839111;3;1.0;7;6;6.0;3ra_edad;7;7;7;7;510000;63750;3;1
724839511;3;1.0;3;3;6.0;3ra_edad;5;2;5;5;1066666.66666667;533333.333333333;2;1
724839811;3;1.0;7;6;1.0;3ra_edad;5;8;4;8;463333.333333333;231666.666666667;2;1
724839821;3;2.0;3;6;6.0;3ra_edad;5;8;5;5;463333.333333333;231666.666666667;2;1
724840351;3;2.0;0;3;6.0;3ra_edad;99;6;8;7;726666.666666667;145333.333333333;3;1
724840751;3;1.0;;5;6.0;niño;;;;;767500;127916.666666667;3;1
724840811;5;1.0;10;5;6.0;3ra_edad;7;7;8;8;1000000;1000000;1;1
724841241;3;1.0;9;3;6.0;3ra_edad;99;8;0;5;1313333.33333333;328333.333333333;3;1
724841341;3;2.0;9;5;6.0;3ra_edad;10;10;10;10;1342083.33333333;335520.833333333;2;1
724841911;3;1.0;5;4;6.0;3ra_edad;3;6;7;8;640000;640000;2;1
724842311;1;1.0;9;4;6.0;3ra_edad;8;8;7;8;550000;550000;2;1
724842711;8;1.0;10;4;6.0;3ra_edad;0;10;10;5;4000000;4000000;2;1
724843011;5;1.0;5;6;6.0;3ra_edad;99;5;0;6;950000;475000;2;1
724843021;5;2.0;10;6;6.0;3ra_edad;10;9;8;10;950000;475000;2;1
724843111;3;1.0;6;4;1.0;3ra_edad;6;6;7;7;877000;877000;3;1
724843341;5;2.0;7;4;6.0;3ra_edad;99;5;0;5;1145000;229000;2;1
724843711;3;2.0;4;3;6.0;3ra_edad;5;9;0;9;2150000;716666.666666667;2;1
724843841;3;2.0;6;4;6.0;3ra_edad;0;5;2;8;2166000;541500;2;1
724844311;3;1.0;0;3;6.0;3ra_edad;2;0;0;0;1046666.66666667;348888.888888889;3;1
724844511;8;1.0;9;2;6.0;3ra_edad;6;10;7;10;2100000;1050000;1;1
724845541;3;1.0;7;5;6.0;3ra_edad;6;5;5;7;2653666.66666667;530733.333333333;3;1
724846211;3;2.0;9;4;6.0;3ra_edad;9;9;10;10;540000;90000;3;1
724846511;3;2.0;10;3;6.0;3ra_edad;10;10;10;10;1350953.25;1350953.25;2;1
724846611;1;1.0;6;2;6.0;3ra_edad;8;9;10;10;1080000;540000;3;1
724846621;3;2.0;7;2;6.0;3ra_edad;7;9;10;9;1080000;540000;3;1
724846811;5;2.0;10;3;6.0;3ra_edad;10;10;10;10;2414378.08333333;2414378.08333333;1;1
724846911;3;1.0;4;3;6.0;3ra_edad;7;10;10;9;1340770.16666667;1340770.16666667;2;1
724847021;3;2.0;10;6;6.0;3ra_edad;99;10;10;10;4481250;2240625;1;1
724847311;3;1.0;9;4;6.0;3ra_edad;10;10;8;10;355000;355000;3;1
724849111;3;1.0;4;6;6.0;3ra_edad;3;7;6;6;3813333.33333333;1271111.11111111;2;2
724849121;3;2.0;10;6;6.0;3ra_edad;7;8;7;10;3813333.33333333;1271111.11111111;2;2
724849211;3;2.0;10;3;6.0;3ra_edad;8;10;10;9;288333.333333333;288333.333333333;2;1
724849311;3;2.0;1;3;6.0;3ra_edad;2;6;0;7;4120000;1373333.33333333;2;1
724849821;4;1.0;7;6;6.0;3ra_edad;7;7;6;7;500000;125000;2;1
724850211;3;1.0;7;6;6.0;3ra_edad;4;4;3;5;1100000;366666.666666667;3;2
724850221;4;2.0;4;6;6.0;3ra_edad;6;8;7;5;1100000;366666.666666667;3;2
724850411;3;1.0;5;6;6.0;3ra_edad;5;7;6;7;2600000;866666.666666667;2;1
724850421;3;2.0;6;6;6.0;3ra_edad;4;6;5;6;2600000;866666.666666667;2;1
724850511;9;2.0;6;5;6.0;3ra_edad;8;8;10;10;375000;187500;2;1
724850521;5;2.0;10;5;6.0;3ra_edad;9;10;8;10;375000;187500;2;1
724850751;5;2.0;8;6;6.0;3ra_edad;3;8;9;10;10724166.6666667;2144833.33333333;1;1
724851411;9;2.0;6;5;6.0;3ra_edad;8;5;8;6;5500000;5500000;2;2
724852711;3;2.0;5;3;6.0;3ra_edad;3;2;4;7;220000;220000;3;2
724852811;3;1.0;6;3;6.0;3ra_edad;5;5;6;7;1082666.66666667;541333.333333333;2;1
724853211;4;2.0;3;6;6.0;3ra_edad;3;10;8;8;241666.666666667;241666.666666667;2;1
724853311;1;1.0;6;3;6.0;3ra_edad;2;6;3;7;330833.333333333;330833.333333333;2;1
724853411;4;2.0;8;5;6.0;3ra_edad;8;10;9;8;1080729.25;1080729.25;1;1
724853811;4;1.0;6;5;6.0;3ra_edad;2;9;7;8;355000;177500;2;1
724853821;1;2.0;3;3;6.0;3ra_edad;3;10;4;9;355000;177500;2;1
724853911;4;2.0;7;5;6.0;3ra_edad;8;8;7;8;285000;285000;2;1
724854011;1;2.0;8;5;6.0;3ra_edad;9;8;8;9;306666.666666667;306666.666666667;2;1
724854121;3;2.0;4;3;6.0;3ra_edad;1;8;1;10;2732500;1366250;2;1
724854211;3;1.0;8;6;6.0;3ra_edad;8;10;10;8;2713608.33333333;339201.041666667;2;2
724854221;3;2.0;7;6;6.0;3ra_edad;8;10;7;9;2713608.33333333;339201.041666667;2;2
724854511;3;1.0;6;6;6.0;3ra_edad;8;8;8;7;348333.333333333;174166.666666667;3;1
724854521;3;2.0;9;6;6.0;3ra_edad;5;9;8;9;348333.333333333;174166.666666667;3;1
724855011;3;1.0;5;5;6.0;3ra_edad;6;9;2;7;200833.333333333;200833.333333333;3;1
724855221;3;2.0;2;3;6.0;3ra_edad;3;7;3;7;1666666.66666667;555555.555555556;2;1
724855411;3;1.0;8;6;6.0;3ra_edad;6;9;9;9;1300000;650000;2;1
724855421;3;2.0;5;6;6.0;3ra_edad;3;9;4;6;1300000;650000;2;1
724855611;3;2.0;9;6;6.0;3ra_edad;99;9;9;9;508333.333333333;508333.333333333;2;1
724855711;8;1.0;10;6;6.0;3ra_edad;8;10;8;10;7533333.33333333;3766666.66666667;1;1
724855721;8;2.0;8;6;6.0;3ra_edad;6;5;7;8;7533333.33333333;3766666.66666667;1;1
724855911;5;2.0;3;3;6.0;3ra_edad;6;9;8;8;543333.333333333;271666.666666667;2;1
724856111;3;1.0;9;6;6.0;3ra_edad;9;9;9;7;1821666.66666667;607222.222222222;2;1
724856121;3;2.0;5;6;6.0;3ra_edad;9;9;8;9;1821666.66666667;607222.222222222;2;1
724856321;3;2.0;7;3;6.0;3ra_edad;99;6;7;7;1153221.83333333;576610.916666667;2;1
724856411;3;2.0;5;3;6.0;3ra_edad;4;9;9;9;280000;280000;1;1
724856651;3;2.0;7;3;6.0;3ra_edad;6;7;6;6;1312697;262539.4;2;1
724856711;3;1.0;5;6;6.0;3ra_edad;6;9;8;9;2458333.33333333;1229166.66666667;2;1
724856721;4;2.0;6;6;6.0;3ra_edad;4;9;6;9;2458333.33333333;1229166.66666667;2;1
724856811;3;1.0;6;6;6.0;3ra_edad;8;10;7;9;551666.666666667;275833.333333333;2;1
724856821;3;2.0;7;6;6.0;3ra_edad;7;10;6;9;551666.666666667;275833.333333333;2;1
724857141;1;1.0;;;6.0;niño;;;;;1423333.33333333;284666.666666667;2;1
724857151;3;2.0;7;3;6.0;3ra_edad;3;5;2;8;1423333.33333333;284666.666666667;2;1
724857211;3;2.0;8;5;6.0;3ra_edad;99;8;1;8;303333.333333333;303333.333333333;2;1
724857411;1;1.0;9;3;6.0;3ra_edad;99;9;1;9;230000;230000;1;1
724857511;3;1.0;6;6;6.0;3ra_edad;4;10;9;10;383333.333333333;191666.666666667;2;1
724857521;1;2.0;7;6;6.0;3ra_edad;5;9;8;7;383333.333333333;191666.666666667;2;1
724857811;3;2.0;6;3;6.0;3ra_edad;6;8;7;10;529166.666666667;529166.666666667;2;1
724857911;3;2.0;8;3;6.0;3ra_edad;9;8;4;9;570833.333333333;570833.333333333;2;1
724858011;3;1.0;8;6;6.0;3ra_edad;9;7;5;9;1975600;987800;2;1
724858021;3;2.0;4;6;6.0;3ra_edad;8;6;2;8;1975600;987800;2;1
724858211;3;1.0;6;5;6.0;3ra_edad;5;8;7;6;700000;700000;3;1
724858311;3;1.0;7;6;6.0;3ra_edad;6;8;8;8;1111783.33333333;1111783.33333333;3;1
724858441;1;1.0;;;6.0;niño;;;;;1581833;395458.25;1;1
724858921;1;1.0;;;6.0;niño;;;;;640916.666666667;320458.333333333;2;1
724859111;3;1.0;8;6;6.0;3ra_edad;5;8;5;8;410000;205000;2;1
724859121;4;2.0;7;6;6.0;3ra_edad;6;8;8;9;410000;205000;2;1
724859321;1;1.0;7;6;6.0;3ra_edad;5;8;6;8;1092500;364166.666666667;2;1
724859331;3;2.0;6;6;6.0;3ra_edad;4;8;1;7;1092500;364166.666666667;2;1
724859621;3;2.0;7;6;6.0;3ra_edad;99;7;1;8;766666.666666667;383333.333333333;2;1
724859811;3;1.0;8;6;6.0;3ra_edad;6;10;1;7;540000;270000;2;1
724859821;3;2.0;7;6;6.0;3ra_edad;6;8;1;8;540000;270000;2;1
724860011;3;1.0;8;3;6.0;3ra_edad;8;10;8;8;1408333.33333333;469444.444444444;2;1
724860111;3;2.0;6;5;6.0;3ra_edad;7;9;7;7;2277272.66666667;759090.888888889;2;1
724860121;1;2.0;7;5;6.0;3ra_edad;7;7;7;7;2277272.66666667;759090.888888889;2;1
724860211;3;1.0;6;6;6.0;3ra_edad;5;7;2;9;7737500;1525000;2;1
724860221;3;2.0;8;6;6.0;3ra_edad;99;8;2;9;7737500;1525000;2;1
724860311;3;1.0;7;6;6.0;3ra_edad;8;8;8;8;1886136.33333333;628712.111111111;2;1
724860321;3;2.0;7;6;6.0;3ra_edad;7;8;8;8;1886136.33333333;628712.111111111;2;1
724860411;3;1.0;7;6;6.0;3ra_edad;10;10;10;10;20441666.6666667;5110416.66666667;1;1
724860421;3;2.0;10;6;6.0;3ra_edad;10;10;9;10;20441666.6666667;5110416.66666667;1;1
724860441;3;2.0;8;5;6.0;3ra_edad;10;10;9;9;20441666.6666667;5110416.66666667;1;1
724860611;3;1.0;7;3;6.0;3ra_edad;7;8;8;7;1956969.66666667;652323.222222222;2;1
724860911;3;2.0;8;3;6.0;3ra_edad;8;8;5;8;1810916.66666667;905458.333333333;2;1
724861011;3;1.0;7;6;6.0;3ra_edad;5;8;1;8;2249166.66666667;749722.222222222;2;1
724861021;3;2.0;8;6;6.0;3ra_edad;7;8;5;8;2249166.66666667;749722.222222222;2;1
724861111;3;1.0;8;6;6.0;3ra_edad;4;8;5;6;1040000;346666.666666667;3;1
724861121;3;2.0;9;6;6.0;3ra_edad;99;9;2;8;1040000;346666.666666667;3;1
724861811;3;1.0;8;6;6.0;3ra_edad;8;9;8;8;2680000;1340000;2;1
724861911;3;2.0;6;4;6.0;3ra_edad;8;6;3;8;325000;325000;2;1
724862111;8;1.0;8;2;6.0;3ra_edad;99;8;2;9;1352800;676400;2;1
724862311;3;2.0;6;6;6.0;3ra_edad;7;7;6;8;808333.333333333;269444.444444444;2;1
724862321;3;1.0;5;6;6.0;3ra_edad;99;7;2;8;808333.333333333;269444.444444444;2;1
724862411;3;2.0;4;5;6.0;3ra_edad;4;8;3;4;154166.666666667;154166.666666667;4;1
724862511;3;1.0;5;4;6.0;3ra_edad;5;5;5;5;103333.333333333;103333.333333333;3;1
724862611;3;1.0;5;6;6.0;3ra_edad;9;10;8;6;1283833.33333333;427944.444444445;2;1
724862621;3;2.0;3;6;6.0;3ra_edad;5;6;3;6;1283833.33333333;427944.444444445;2;1
724863411;2;2.0;6;6;6.0;3ra_edad;5;7;6;6;283333.333333333;141666.666666667;2;1
724863511;1;2.0;4;6;6.0;3ra_edad;6;6;5;7;741666.666666667;370833.333333333;2;1
724863521;1;1.0;7;6;6.0;3ra_edad;2;7;5;7;741666.666666667;370833.333333333;2;1
724863711;3;1.0;9;3;6.0;3ra_edad;7;7;7;9;420000;420000;2;1
724864011;3;1.0;6;6;6.0;3ra_edad;3;7;4;6;850000;170000;2;1
724864021;3;2.0;5;6;6.0;3ra_edad;4;7;7;7;850000;170000;2;1
724864111;3;1.0;6;3;6.0;3ra_edad;5;7;5;6;238333.333333333;119166.666666667;2;1
724864121;1;1.0;5;5;6.0;3ra_edad;7;7;4;7;238333.333333333;119166.666666667;2;1
724864611;3;1.0;6;6;6.0;3ra_edad;6;8;8;6;873333.333333333;174666.666666667;2;1
724864621;3;2.0;7;6;6.0;3ra_edad;7;9;9;8;873333.333333333;174666.666666667;2;1
724864821;3;2.0;7;3;6.0;3ra_edad;8;10;10;8;100000;50000;2;1
724865111;1;1.0;5;6;6.0;3ra_edad;5;5;5;5;250000;125000;2;1
724865411;1;1.0;5;4;6.0;3ra_edad;2;5;5;4;193333.333333333;193333.333333333;2;1
724865511;1;2.0;5;3;6.0;3ra_edad;6;5;5;6;430000;430000;2;1
724865611;3;1.0;2;6;6.0;3ra_edad;10;8;0;10;292500;97500;2;1
724865711;3;2.0;5;6;6.0;3ra_edad;5;5;5;5;460000;230000;2;1
724866111;1;1.0;5;6;6.0;3ra_edad;7;6;8;8;238333.333333333;119166.666666667;3;1
724866231;1;1.0;;;6.0;niño;;;;;463750;154583.333333333;3;1
724866311;3;1.0;4;2;6.0;3ra_edad;4;5;4;5;330000;165000;3;1
724866321;3;2.0;5;2;6.0;3ra_edad;5;5;5;5;330000;165000;3;1
724866411;3;1.0;0;6;6.0;3ra_edad;0;10;3;5;230000;115000;3;1
724866621;3;2.0;7;6;6.0;3ra_edad;7;7;7;7;273333.333333333;136666.666666667;2;1
724866711;5;1.0;3;4;6.0;3ra_edad;3;8;6;5;231666.666666667;231666.666666667;3;1
724866811;3;1.0;5;6;6.0;3ra_edad;0;10;5;10;360000;72000;3;1
724866921;4;2.0;8;6;6.0;3ra_edad;8;8;8;8;343150.25;114383.416666667;2;1
724867011;3;2.0;7;3;6.0;3ra_edad;8;8;7;9;245000;245000;2;1
724867411;3;1.0;1;6;6.0;3ra_edad;5;10;10;10;283333.333333333;141666.666666667;2;1
724867421;3;2.0;5;6;6.0;3ra_edad;0;10;10;10;283333.333333333;141666.666666667;2;1
724867511;3;1.0;10;6;6.0;3ra_edad;10;10;10;10;166666.666666667;166666.666666667;2;1
724867611;3;2.0;6;3;6.0;3ra_edad;8;8;8;7;225000;225000;3;1
724867751;4;2.0;10;3;6.0;3ra_edad;10;10;10;10;3900000;780000;2;1
724867911;4;1.0;8;2;6.0;3ra_edad;7;8;8;7;2270422.83333333;756807.611111111;2;1
724867921;7;2.0;9;2;6.0;3ra_edad;9;8;9;9;2270422.83333333;756807.611111111;2;1
724868011;3;1.0;10;3;6.0;3ra_edad;10;10;10;10;326666.666666667;163333.333333333;2;1
724868231;3;1.0;5;6;6.0;3ra_edad;5;5;5;5;447500;111875;3;1
724868241;4;2.0;5;6;6.0;3ra_edad;10;10;10;10;447500;111875;3;1
724868311;3;1.0;6;6;6.0;3ra_edad;6;8;9;7;1163657;387885.666666667;2;1
